gene_id	group	label	orthogroup	is_wgd	is_duplicate	is_singleton	family_size	dup_mode	function_class	age
g000426	crop1	0	OG00397	0	1	0	3	transposed	enzyme	4
g000427	crop1	0	OG00017	0	0	1	1	singleton	TF	2
g000428	crop1	0	OG00382	0	0	1	1	singleton	enzyme	2
g000429	crop1	0	OG00288	0	1	0	6	transposed	kinase	2
g000430	crop1	0	OG00201	1	1	0	4	wgd	hormone	3
g000431	crop1	0	OG00326	0	1	0	7	transposed	enzyme	4
g000432	crop1	0	OG00242	0	0	1	1	singleton	other	3
g000433	crop1	0	OG00164	0	1	0	8	transposed	other	2
g000434	crop1	0	OG00300	1	1	0	7	wgd	hormone	4
g000435	crop1	0	OG00271	0	1	0	9	tandem	defense	3
g000436	crop1	0	OG00348	0	1	0	3	transposed	other	1
g000437	crop1	0	OG00086	0	1	0	3	dispersed	TF	4
g000438	crop1	0	OG00353	0	1	0	6	transposed	kinase	3
g000439	crop1	0	OG00349	0	1	0	11	dispersed	kinase	4
g000440	crop1	0	OG00015	0	1	0	3	dispersed	TF	1
g000441	crop1	0	OG00245	0	0	1	1	singleton	transporter	4
g000442	crop1	0	OG00381	0	1	0	4	proximal	enzyme	3
g000443	crop1	0	OG00044	1	1	0	8	wgd	hormone	3
g000444	crop1	0	OG00240	0	0	1	1	singleton	enzyme	4
g000445	crop1	1	OG00099	1	1	0	8	wgd	TF	1
g000446	crop1	0	OG00069	0	1	0	2	tandem	other	2
g000447	crop1	0	OG00188	0	1	0	2	transposed	enzyme	1
g000448	crop1	0	OG00327	1	1	0	10	wgd	hormone	4
g000449	crop1	0	OG00107	1	1	0	6	wgd	hormone	1
g000450	crop1	0	OG00196	1	1	0	5	wgd	enzyme	1
g000451	crop1	0	OG00307	1	1	0	3	wgd	other	2
g000452	crop1	0	OG00033	1	1	0	11	wgd	TF	4
g000453	crop1	0	OG00073	0	1	0	7	dispersed	other	1
g000454	crop1	0	OG00284	0	1	0	11	dispersed	other	4
g000455	crop1	0	OG00354	0	1	0	5	dispersed	other	1
g000456	crop1	0	OG00009	0	1	0	8	proximal	enzyme	1
g000457	crop1	0	OG00169	0	0	1	1	singleton	enzyme	1
g000458	crop1	0	OG00299	0	1	0	4	dispersed	TF	4
g000459	crop1	0	OG00278	1	1	0	11	wgd	other	4
g000460	crop1	0	OG00089	0	0	1	1	singleton	enzyme	1
g000461	crop1	0	OG00163	1	1	0	7	wgd	TF	1
g000462	crop1	0	OG00076	0	1	0	6	transposed	enzyme	1
g000463	crop1	0	OG00034	1	1	0	8	wgd	TF	1
g000464	crop1	0	OG00074	0	1	0	10	tandem	kinase	3
g000465	crop1	0	OG00127	0	0	1	1	singleton	enzyme	2
g000466	crop1	0	OG00194	0	1	0	4	dispersed	transporter	3
g000467	crop1	0	OG00315	1	1	0	7	wgd	TF	3
g000468	crop1	0	OG00123	1	1	0	8	wgd	transporter	3
g000469	crop1	0	OG00048	0	1	0	6	dispersed	TF	4
g000470	crop1	0	OG00055	0	1	0	3	tandem	transporter	1
g000471	crop1	0	OG00217	0	1	0	10	dispersed	TF	4
g000472	crop1	0	OG00205	0	1	0	8	tandem	enzyme	1
g000473	crop1	1	OG00315	1	1	0	10	wgd	other	2
g000474	crop1	0	OG00347	0	1	0	6	transposed	defense	4
g000475	crop1	0	OG00179	1	1	0	2	wgd	TF	3
g000476	crop1	0	OG00347	1	1	0	6	wgd	transporter	2
g000477	crop1	0	OG00318	0	0	1	1	singleton	TF	4
g000478	crop1	0	OG00398	1	1	0	4	wgd	other	2
g000479	crop1	0	OG00379	0	1	0	4	dispersed	enzyme	1
g000480	crop1	0	OG00369	0	1	0	10	proximal	other	3
g000481	crop1	0	OG00289	0	1	0	11	proximal	defense	2
g000482	crop1	0	OG00131	0	1	0	8	transposed	other	3
g000483	crop1	0	OG00189	0	1	0	7	tandem	other	1
g000484	crop1	0	OG00200	0	1	0	2	dispersed	defense	1
g000485	crop1	0	OG00008	0	1	0	4	dispersed	kinase	3
g000486	crop1	0	OG00104	1	1	0	7	wgd	kinase	1
g000487	crop1	0	OG00207	0	1	0	2	dispersed	kinase	1
g000488	crop1	0	OG00157	0	0	1	1	singleton	other	1
g000489	crop1	0	OG00166	0	1	0	5	dispersed	enzyme	1
g000490	crop1	0	OG00354	1	1	0	9	wgd	enzyme	3
g000491	crop1	0	OG00220	1	1	0	8	wgd	transporter	2
g000492	crop1	0	OG00237	0	1	0	3	dispersed	other	2
g000493	crop1	0	OG00259	0	0	1	1	singleton	other	3
g000494	crop1	0	OG00378	1	1	0	9	wgd	TF	4
g000495	crop1	0	OG00349	0	1	0	9	transposed	defense	1
g000496	crop1	0	OG00059	0	1	0	8	transposed	enzyme	4
g000497	crop1	0	OG00033	0	1	0	5	transposed	other	1
g000498	crop1	0	OG00040	0	1	0	4	tandem	defense	1
g000499	crop1	0	OG00334	0	1	0	5	transposed	kinase	3
g000500	crop1	0	OG00297	0	0	1	1	singleton	enzyme	4
g000501	crop1	0	OG00039	0	0	1	1	singleton	other	4
g000502	crop1	0	OG00132	0	1	0	2	dispersed	other	4
g000503	crop1	0	OG00116	0	1	0	9	transposed	transporter	3
g000504	crop1	0	OG00306	1	1	0	2	wgd	transporter	2
g000505	crop1	0	OG00354	0	1	0	5	dispersed	enzyme	1
g000506	crop1	1	OG00365	1	1	0	3	wgd	enzyme	3
g000507	crop1	0	OG00209	0	0	1	1	singleton	enzyme	3
g000508	crop1	1	OG00093	1	1	0	3	wgd	other	1
g000509	crop1	0	OG00088	0	1	0	9	proximal	enzyme	1
g000510	crop1	0	OG00250	0	0	1	1	singleton	defense	2
g000511	crop1	0	OG00276	0	1	0	7	tandem	kinase	4
g000512	crop1	0	OG00375	0	1	0	9	transposed	enzyme	2
g000513	crop1	0	OG00258	0	1	0	9	dispersed	other	4
g000514	crop1	0	OG00282	0	1	0	6	dispersed	other	1
g000515	crop1	0	OG00391	0	1	0	8	tandem	kinase	2
g000516	crop1	0	OG00386	1	1	0	9	wgd	TF	3
g000517	crop1	0	OG00253	0	1	0	2	proximal	other	2
g000518	crop1	0	OG00093	0	0	1	1	singleton	kinase	3
g000519	crop1	0	OG00135	0	0	1	1	singleton	TF	1
g000520	crop1	0	OG00087	0	1	0	10	transposed	defense	2
g000521	crop1	0	OG00033	0	1	0	7	transposed	defense	1
g000522	crop1	0	OG00352	0	1	0	2	dispersed	transporter	2
g000523	crop1	0	OG00335	0	1	0	7	transposed	defense	3
g000524	crop1	0	OG00369	0	1	0	4	dispersed	hormone	1
g000525	crop1	0	OG00348	0	1	0	7	proximal	kinase	2
g000526	crop1	0	OG00249	0	1	0	2	transposed	enzyme	3
g000527	crop1	0	OG00396	0	1	0	10	transposed	defense	4
g000528	crop1	0	OG00106	0	0	1	1	singleton	TF	3
g000529	crop1	0	OG00189	0	1	0	9	transposed	TF	1
g000530	crop1	0	OG00399	0	1	0	11	tandem	defense	1
g000531	crop1	0	OG00113	1	1	0	9	wgd	TF	3
g000532	crop1	0	OG00102	1	1	0	6	wgd	other	4
g000533	crop1	0	OG00155	1	1	0	9	wgd	kinase	4
g000534	crop1	0	OG00160	1	1	0	5	wgd	kinase	1
g000535	crop1	0	OG00317	0	1	0	8	transposed	kinase	1
g000536	crop1	0	OG00198	0	1	0	5	transposed	other	1
g000537	crop1	0	OG00006	1	1	0	11	wgd	other	1
g000538	crop1	0	OG00253	0	0	1	1	singleton	kinase	3
g000539	crop1	0	OG00375	1	1	0	10	wgd	hormone	4
g000540	crop1	0	OG00340	1	1	0	8	wgd	other	2
g000541	crop1	1	OG00023	1	1	0	3	wgd	hormone	2
g000542	crop1	0	OG00356	0	0	1	1	singleton	kinase	2
g000543	crop1	0	OG00333	0	1	0	3	dispersed	enzyme	2
g000544	crop1	0	OG00313	0	1	0	7	dispersed	other	4
g000545	crop1	0	OG00246	0	0	1	1	singleton	other	3
g000546	crop1	0	OG00077	0	0	1	1	singleton	other	1
g000547	crop1	0	OG00216	0	1	0	4	transposed	hormone	2
g000548	crop1	0	OG00277	0	1	0	11	proximal	defense	1
g000549	crop1	0	OG00175	0	1	0	10	tandem	hormone	2
g000550	crop1	0	OG00145	0	1	0	9	dispersed	enzyme	4
g000551	crop1	0	OG00304	1	1	0	7	wgd	enzyme	1
g000552	crop1	0	OG00169	1	1	0	4	wgd	TF	3
g000553	crop1	0	OG00008	1	1	0	3	wgd	hormone	1
g000554	crop1	0	OG00321	0	1	0	5	transposed	other	1
g000555	crop1	0	OG00140	1	1	0	9	wgd	other	1
g000556	crop1	0	OG00129	1	1	0	3	wgd	TF	3
g000557	crop1	0	OG00056	0	1	0	3	transposed	other	3
g000558	crop1	0	OG00280	0	1	0	3	tandem	defense	1
g000559	crop1	0	OG00375	0	1	0	5	transposed	transporter	2
g000560	crop1	0	OG00374	0	1	0	6	dispersed	other	3
g000561	crop1	0	OG00212	1	1	0	8	wgd	TF	2
g000562	crop1	0	OG00067	0	1	0	8	dispersed	transporter	2
g000563	crop1	0	OG00372	1	1	0	7	wgd	hormone	4
g000564	crop1	0	OG00077	0	1	0	2	tandem	transporter	4
g000565	crop1	0	OG00266	1	1	0	4	wgd	kinase	3
g000566	crop1	0	OG00138	0	1	0	6	dispersed	kinase	2
g000567	crop1	0	OG00287	0	1	0	3	transposed	kinase	3
g000568	crop1	0	OG00077	1	1	0	4	wgd	enzyme	2
g000569	crop1	0	OG00067	0	1	0	2	dispersed	enzyme	1
g000570	crop1	0	OG00110	0	0	1	1	singleton	other	3
g000571	crop1	0	OG00276	0	1	0	9	transposed	enzyme	1
g000572	crop1	0	OG00076	1	1	0	5	wgd	enzyme	3
g000573	crop1	0	OG00284	0	1	0	8	tandem	enzyme	4
g000574	crop1	0	OG00220	0	1	0	11	dispersed	transporter	2
g000575	crop1	0	OG00027	0	0	1	1	singleton	enzyme	2
g000576	crop1	0	OG00021	0	1	0	9	dispersed	other	4
g000577	crop1	0	OG00265	1	1	0	6	wgd	TF	2
g000578	crop1	0	OG00391	0	1	0	4	tandem	other	4
g000579	crop1	0	OG00063	0	1	0	4	transposed	hormone	1
g000580	crop1	0	OG00261	0	1	0	9	transposed	defense	3
g000581	crop1	0	OG00313	0	1	0	4	dispersed	TF	3
g000582	crop1	0	OG00108	0	1	0	5	dispersed	other	1
g000583	crop1	0	OG00215	0	1	0	4	dispersed	kinase	3
g000584	crop1	0	OG00095	1	1	0	9	wgd	kinase	1
g000585	crop1	0	OG00353	0	1	0	10	tandem	other	1
g000586	crop1	0	OG00218	0	1	0	3	tandem	defense	2
g000587	crop1	0	OG00163	1	1	0	9	wgd	other	1
g000588	crop1	0	OG00259	1	1	0	6	wgd	TF	3
g000589	crop1	0	OG00244	0	1	0	4	tandem	defense	3
g000590	crop1	0	OG00182	0	1	0	3	tandem	transporter	3
g000591	crop1	0	OG00131	0	1	0	6	dispersed	other	2
g000592	crop1	0	OG00057	0	1	0	11	dispersed	transporter	3
g000593	crop1	0	OG00204	0	1	0	2	dispersed	other	1
g000594	crop1	0	OG00041	0	1	0	9	tandem	other	2
g000595	crop1	0	OG00083	1	1	0	2	wgd	kinase	3
g000596	crop1	0	OG00217	0	1	0	10	transposed	enzyme	1
g000597	crop1	0	OG00018	0	1	0	10	transposed	kinase	1
g000598	crop1	0	OG00147	0	1	0	5	transposed	transporter	3
g000599	crop1	0	OG00367	0	1	0	6	tandem	transporter	4
g000600	crop1	0	OG00190	0	1	0	4	transposed	TF	4
g000601	crop1	0	OG00334	0	1	0	6	tandem	kinase	3
g000602	crop1	0	OG00194	0	1	0	5	transposed	defense	1
g000603	crop1	0	OG00321	0	1	0	6	proximal	enzyme	3
g000604	crop1	1	OG00253	1	1	0	4	wgd	hormone	1
g000605	crop1	0	OG00143	0	1	0	8	tandem	transporter	4
g000606	crop1	0	OG00304	0	1	0	10	dispersed	TF	1
g000607	crop1	0	OG00285	0	1	0	7	dispersed	hormone	3
g000608	crop1	0	OG00258	0	1	0	10	dispersed	other	1
g000609	crop1	0	OG00216	0	1	0	11	tandem	other	1
g000610	crop1	0	OG00180	0	1	0	9	tandem	transporter	2
g000611	crop1	0	OG00144	0	1	0	5	transposed	enzyme	1
g000612	crop1	0	OG00300	0	1	0	7	transposed	other	2
g000613	crop1	0	OG00250	0	1	0	10	transposed	hormone	4
g000614	crop1	0	OG00170	0	0	1	1	singleton	kinase	1
g000615	crop1	0	OG00093	1	1	0	8	wgd	hormone	2
g000616	crop1	0	OG00287	0	1	0	5	dispersed	kinase	4
g000617	crop1	0	OG00346	0	0	1	1	singleton	other	4
g000618	crop1	0	OG00245	0	1	0	9	dispersed	hormone	4
g000619	crop1	0	OG00276	0	1	0	3	proximal	enzyme	2
g000620	crop1	0	OG00166	0	1	0	11	transposed	other	2
g000621	crop1	0	OG00290	0	0	1	1	singleton	TF	2
g000622	crop1	0	OG00136	0	1	0	10	transposed	enzyme	2
g000623	crop1	0	OG00290	0	1	0	5	proximal	enzyme	2
g000624	crop1	0	OG00271	0	1	0	5	transposed	kinase	2
g000625	crop1	0	OG00321	0	1	0	3	dispersed	defense	2
g000626	crop1	0	OG00325	1	1	0	11	wgd	TF	1
g000627	crop1	0	OG00257	1	1	0	2	wgd	enzyme	4
g000628	crop1	0	OG00190	0	1	0	7	proximal	other	1
g000629	crop1	0	OG00092	1	1	0	5	wgd	TF	1
g000630	crop1	0	OG00309	1	1	0	8	wgd	TF	4
g000631	crop1	0	OG00073	0	1	0	11	dispersed	defense	4
g000632	crop1	0	OG00216	1	1	0	11	wgd	other	4
g000633	crop1	0	OG00122	0	1	0	5	proximal	enzyme	3
g000634	crop1	0	OG00092	0	1	0	11	tandem	defense	2
g000635	crop1	0	OG00350	0	1	0	8	tandem	kinase	1
g000636	crop1	1	OG00087	1	1	0	6	wgd	TF	2
g000637	crop1	0	OG00271	1	1	0	7	wgd	other	2
g000638	crop1	0	OG00212	0	1	0	9	dispersed	hormone	4
g000639	crop1	0	OG00078	0	1	0	5	tandem	TF	4
g000640	crop1	0	OG00077	0	1	0	7	transposed	enzyme	4
g000641	crop1	0	OG00338	0	0	1	1	singleton	defense	4
g000642	crop1	0	OG00235	0	0	1	1	singleton	defense	3
g000643	crop1	0	OG00119	0	1	0	4	transposed	other	1
g000644	crop1	0	OG00137	1	1	0	7	wgd	enzyme	4
g000645	crop1	0	OG00108	0	1	0	7	tandem	defense	3
g000646	crop1	0	OG00162	1	1	0	10	wgd	defense	1
g000647	crop1	0	OG00071	0	1	0	9	dispersed	enzyme	3
g000648	crop1	0	OG00279	1	1	0	11	wgd	hormone	1
g000649	crop1	0	OG00152	0	1	0	2	dispersed	enzyme	2
g000650	crop1	0	OG00090	0	1	0	4	transposed	other	3
g000651	crop1	0	OG00083	0	1	0	10	tandem	kinase	1
g000652	crop1	1	OG00100	1	1	0	7	wgd	defense	1
g000653	crop1	0	OG00398	0	1	0	6	tandem	defense	3
g000654	crop1	0	OG00052	1	1	0	5	wgd	hormone	1
g000655	crop1	0	OG00130	0	1	0	10	tandem	defense	1
g000656	crop1	0	OG00244	1	1	0	11	wgd	defense	1
g000657	crop1	0	OG00305	0	1	0	7	transposed	other	2
g000658	crop1	0	OG00199	0	1	0	8	dispersed	hormone	1
g000659	crop1	1	OG00251	1	1	0	5	wgd	hormone	3
g000660	crop1	0	OG00179	0	1	0	6	tandem	defense	1
g000661	crop1	0	OG00307	1	1	0	6	wgd	kinase	2
g000662	crop1	0	OG00277	0	1	0	2	dispersed	TF	3
g000663	crop1	0	OG00383	1	1	0	11	wgd	other	1
g000664	crop1	0	OG00131	1	1	0	8	wgd	hormone	2
g000665	crop1	0	OG00340	1	1	0	11	wgd	other	1
g000666	crop1	0	OG00100	1	1	0	11	wgd	enzyme	3
g000667	crop1	0	OG00314	0	1	0	7	dispersed	other	3
g000668	crop1	0	OG00059	0	1	0	9	transposed	kinase	4
g000669	crop1	0	OG00207	0	1	0	2	transposed	transporter	1
g000670	crop1	0	OG00213	0	1	0	2	transposed	kinase	3
g000671	crop1	0	OG00209	0	1	0	2	proximal	other	1
g000672	crop1	0	OG00308	0	1	0	5	transposed	other	2
g000673	crop1	0	OG00284	1	1	0	8	wgd	other	4
g000674	crop1	0	OG00101	0	1	0	10	dispersed	TF	2
g000675	crop1	0	OG00273	1	1	0	2	wgd	transporter	4
g000676	crop1	0	OG00390	1	1	0	9	wgd	hormone	1
g000677	crop1	0	OG00383	0	1	0	3	tandem	other	2
g000678	crop1	0	OG00265	0	1	0	4	transposed	enzyme	1
g000679	crop1	0	OG00295	0	1	0	2	dispersed	TF	2
g000680	crop1	0	OG00082	1	1	0	5	wgd	other	2
g000681	crop1	0	OG00016	0	1	0	8	tandem	enzyme	4
g000682	crop1	0	OG00002	1	1	0	6	wgd	transporter	2
g000683	crop1	0	OG00138	1	1	0	10	wgd	enzyme	2
g000684	crop1	0	OG00081	1	1	0	8	wgd	TF	4
g000685	crop1	0	OG00388	0	1	0	3	proximal	other	1
g000686	crop1	1	OG00033	1	1	0	11	wgd	hormone	3
g000687	crop1	0	OG00062	0	1	0	5	transposed	enzyme	1
g000688	crop1	0	OG00175	0	1	0	6	transposed	other	1
g000689	crop1	0	OG00219	0	1	0	4	dispersed	kinase	1
g000690	crop1	0	OG00024	1	1	0	3	wgd	hormone	3
g000691	crop1	0	OG00223	0	1	0	2	dispersed	other	2
g000692	crop1	0	OG00328	1	1	0	10	wgd	other	3
g000693	crop1	0	OG00333	1	1	0	10	wgd	TF	3
g000694	crop1	0	OG00123	0	1	0	4	dispersed	other	4
g000695	crop1	0	OG00283	0	0	1	1	singleton	enzyme	1
g000696	crop1	0	OG00371	0	1	0	10	proximal	enzyme	4
g000697	crop1	0	OG00315	0	1	0	11	tandem	defense	3
g000698	crop1	0	OG00030	0	1	0	5	transposed	other	4
g000699	crop1	0	OG00077	0	1	0	7	transposed	transporter	3
g000700	crop1	0	OG00353	0	1	0	5	dispersed	TF	1
g000701	crop1	0	OG00354	0	1	0	8	transposed	TF	2
g000702	crop1	1	OG00341	0	1	0	2	dispersed	other	4
g000703	crop1	0	OG00226	0	1	0	9	tandem	defense	2
g000704	crop1	0	OG00090	0	1	0	6	tandem	transporter	3
g000705	crop1	0	OG00241	0	1	0	10	transposed	other	4
g000706	crop1	0	OG00021	0	1	0	3	dispersed	other	3
g000707	crop1	0	OG00223	0	1	0	4	proximal	enzyme	4
g000708	crop1	0	OG00231	1	1	0	9	wgd	TF	3
g000709	crop1	0	OG00064	1	1	0	2	wgd	enzyme	4
g000710	crop1	0	OG00017	0	1	0	2	dispersed	enzyme	1
g000711	crop1	0	OG00263	0	1	0	10	dispersed	defense	4
g000712	crop1	0	OG00386	0	1	0	8	tandem	other	3
g000713	crop1	0	OG00103	0	1	0	3	proximal	transporter	2
g000714	crop1	0	OG00002	1	1	0	6	wgd	TF	4
g000715	crop1	0	OG00111	0	1	0	8	dispersed	kinase	4
g000716	crop1	0	OG00235	0	1	0	9	dispersed	TF	2
g000717	crop1	0	OG00177	0	1	0	2	tandem	kinase	1
g000718	crop1	0	OG00254	0	0	1	1	singleton	enzyme	4
g000719	crop1	0	OG00260	0	1	0	3	proximal	hormone	1
g000720	crop1	0	OG00147	1	1	0	3	wgd	kinase	1
g000721	crop1	0	OG00214	0	1	0	6	transposed	hormone	4
g000722	crop1	0	OG00326	0	1	0	5	dispersed	other	1
g000723	crop1	1	OG00241	0	1	0	4	tandem	TF	2
g000724	crop1	0	OG00360	0	1	0	5	dispersed	other	4
g000725	crop1	0	OG00262	0	1	0	4	transposed	enzyme	3
g000726	crop1	0	OG00390	0	1	0	7	proximal	defense	4
g000727	crop1	0	OG00345	0	1	0	11	dispersed	TF	3
g000728	crop1	0	OG00321	0	1	0	2	tandem	defense	3
g000729	crop1	0	OG00187	0	1	0	7	transposed	kinase	2
g000730	crop1	1	OG00393	0	1	0	10	transposed	other	2
g000731	crop1	0	OG00235	0	1	0	3	dispersed	defense	3
g000732	crop1	0	OG00242	1	1	0	9	wgd	kinase	1
g000733	crop1	0	OG00138	0	1	0	4	dispersed	hormone	4
g000734	crop1	0	OG00221	1	1	0	5	wgd	TF	1
g000735	crop1	0	OG00243	0	0	1	1	singleton	TF	3
g000736	crop1	0	OG00212	0	0	1	1	singleton	TF	1
g000737	crop1	0	OG00357	0	1	0	11	proximal	transporter	1
g000738	crop1	0	OG00244	0	1	0	9	dispersed	kinase	4
g000739	crop1	0	OG00342	0	1	0	11	tandem	other	2
g000740	crop1	0	OG00328	1	1	0	10	wgd	other	3
g000741	crop1	0	OG00299	0	1	0	5	transposed	enzyme	3
g000742	crop1	0	OG00131	1	1	0	8	wgd	TF	3
g000743	crop1	0	OG00386	0	1	0	11	transposed	TF	4
g000744	crop1	0	OG00027	0	1	0	3	proximal	enzyme	3
g000745	crop1	0	OG00215	1	1	0	6	wgd	hormone	2
g000746	crop1	0	OG00074	0	1	0	2	tandem	other	2
g000747	crop1	0	OG00271	0	1	0	7	tandem	transporter	1
g000748	crop1	0	OG00055	0	1	0	8	dispersed	kinase	4
g000749	crop1	0	OG00194	0	1	0	3	dispersed	hormone	4
g000750	crop1	0	OG00276	0	0	1	1	singleton	kinase	4
g000751	crop1	0	OG00286	1	1	0	6	wgd	enzyme	2
g000752	crop1	0	OG00042	0	1	0	4	transposed	enzyme	2
g000753	crop1	0	OG00062	1	1	0	6	wgd	hormone	1
g000754	crop1	0	OG00376	0	0	1	1	singleton	defense	1
g000755	crop1	0	OG00184	0	1	0	5	tandem	other	4
g000756	crop1	0	OG00163	1	1	0	5	wgd	other	2
g000757	crop1	0	OG00143	0	1	0	10	transposed	enzyme	2
g000758	crop1	0	OG00013	0	1	0	8	dispersed	other	3
g000759	crop1	0	OG00127	0	1	0	7	tandem	other	1
g000760	crop1	0	OG00191	0	1	0	11	transposed	kinase	1
g000761	crop1	0	OG00133	0	1	0	10	dispersed	enzyme	3
g000762	crop1	0	OG00236	0	1	0	3	tandem	enzyme	3
g000763	crop1	0	OG00025	0	1	0	5	dispersed	defense	4
g000764	crop1	0	OG00355	0	1	0	6	transposed	transporter	2
g000765	crop1	0	OG00386	1	1	0	3	wgd	TF	1
g000766	crop1	0	OG00268	0	1	0	4	dispersed	other	2
g000767	crop1	0	OG00298	0	1	0	7	dispersed	defense	3
g000768	crop1	0	OG00296	0	1	0	2	proximal	hormone	3
g000769	crop1	0	OG00307	0	0	1	1	singleton	TF	4
g000770	crop1	0	OG00397	0	1	0	4	dispersed	TF	1
g000771	crop1	0	OG00297	0	1	0	8	tandem	defense	3
g000772	crop1	0	OG00140	0	0	1	1	singleton	TF	3
g000773	crop1	0	OG00158	1	1	0	7	wgd	other	2
g000774	crop1	0	OG00127	1	1	0	10	wgd	other	1
g000775	crop1	0	OG00132	1	1	0	3	wgd	TF	3
g000776	crop1	0	OG00158	0	1	0	10	transposed	transporter	3
g000777	crop1	0	OG00009	1	1	0	11	wgd	hormone	2
g000778	crop1	0	OG00286	0	1	0	4	tandem	defense	1
g000779	crop1	0	OG00036	0	1	0	7	transposed	other	4
g000780	crop1	0	OG00202	0	1	0	9	transposed	hormone	2
g000781	crop1	0	OG00076	1	1	0	2	wgd	transporter	2
g000782	crop1	0	OG00090	0	1	0	4	transposed	TF	3
g000783	crop1	0	OG00031	1	1	0	2	wgd	kinase	4
g000784	crop1	0	OG00202	1	1	0	3	wgd	TF	3
g000785	crop1	0	OG00213	0	1	0	11	dispersed	other	4
g000786	crop1	0	OG00051	0	1	0	10	tandem	enzyme	1
g000787	crop1	0	OG00271	0	1	0	2	transposed	transporter	4
g000788	crop1	0	OG00208	0	1	0	8	transposed	enzyme	3
g000789	crop1	0	OG00119	0	1	0	10	dispersed	TF	2
g000790	crop1	0	OG00345	1	1	0	3	wgd	kinase	2
g000791	crop1	0	OG00248	1	1	0	10	wgd	other	1
g000792	crop1	0	OG00209	0	1	0	6	transposed	other	3
g000793	crop1	0	OG00118	0	0	1	1	singleton	defense	3
g000794	crop1	0	OG00377	1	1	0	3	wgd	other	4
g000795	crop1	0	OG00206	1	1	0	10	wgd	kinase	3
g000796	crop1	0	OG00292	1	1	0	3	wgd	TF	2
g000797	crop1	0	OG00045	0	1	0	3	dispersed	hormone	3
g000798	crop1	0	OG00069	1	1	0	9	wgd	other	3
g000799	crop1	0	OG00352	1	1	0	11	wgd	defense	3
g000800	crop1	0	OG00279	1	1	0	8	wgd	TF	3
g000801	crop1	0	OG00205	0	1	0	8	proximal	hormone	1
g000802	crop1	0	OG00274	0	1	0	6	transposed	defense	4
g000803	crop1	0	OG00113	0	1	0	9	dispersed	enzyme	4
g000804	crop1	1	OG00291	0	1	0	5	tandem	defense	4
g000805	crop1	0	OG00063	0	1	0	3	tandem	defense	3
g000806	crop1	0	OG00190	1	1	0	8	wgd	TF	4
g000807	crop1	1	OG00084	0	1	0	7	dispersed	TF	3
g000808	crop1	0	OG00050	0	1	0	6	transposed	hormone	1
g000809	crop1	0	OG00305	0	1	0	8	transposed	kinase	2
g000810	crop1	0	OG00208	1	1	0	3	wgd	hormone	2
g000811	crop1	0	OG00337	0	0	1	1	singleton	TF	1
g000812	crop1	0	OG00282	0	1	0	6	tandem	defense	3
g000813	crop1	0	OG00122	0	1	0	3	proximal	defense	3
g000814	crop1	0	OG00104	0	1	0	3	proximal	transporter	3
g000815	crop1	1	OG00059	0	1	0	11	tandem	other	1
g000816	crop1	1	OG00010	0	1	0	10	tandem	enzyme	2
g000817	crop1	0	OG00053	0	0	1	1	singleton	enzyme	4
g000818	crop1	0	OG00215	1	1	0	5	wgd	other	4
g000819	crop1	0	OG00096	0	1	0	11	tandem	transporter	2
g000820	crop1	0	OG00271	0	1	0	10	transposed	kinase	1
g000821	crop1	0	OG00313	0	1	0	5	dispersed	defense	1
g000822	crop1	0	OG00141	1	1	0	7	wgd	other	4
g000823	crop1	0	OG00206	0	1	0	9	tandem	transporter	4
g000824	crop1	0	OG00392	0	0	1	1	singleton	TF	3
g000825	crop1	0	OG00034	1	1	0	4	wgd	other	4
g000826	crop1	0	OG00046	1	1	0	10	wgd	enzyme	4
g000827	crop1	0	OG00333	0	1	0	9	dispersed	kinase	4
g000828	crop1	0	OG00067	0	1	0	10	dispersed	hormone	4
g000829	crop1	0	OG00183	0	1	0	2	dispersed	defense	4
g000830	crop1	0	OG00014	0	1	0	10	transposed	transporter	1
g000831	crop1	0	OG00043	0	0	1	1	singleton	TF	3
g000832	crop1	0	OG00317	0	1	0	4	tandem	enzyme	1
g000833	crop1	0	OG00020	1	1	0	9	wgd	transporter	4
g000834	crop1	0	OG00166	0	1	0	11	dispersed	transporter	2
g000835	crop1	0	OG00150	0	1	0	4	proximal	enzyme	4
g000836	crop1	0	OG00076	1	1	0	8	wgd	hormone	1
g000837	crop1	1	OG00286	0	1	0	2	tandem	enzyme	1
g000838	crop1	0	OG00079	0	1	0	4	dispersed	other	1
g000839	crop1	0	OG00184	0	1	0	9	proximal	other	2
g000840	crop1	0	OG00390	1	1	0	2	wgd	enzyme	3
g000841	crop1	0	OG00059	0	1	0	2	dispersed	hormone	4
g000842	crop1	0	OG00017	0	1	0	10	transposed	TF	2
g000843	crop1	0	OG00307	0	1	0	4	dispersed	transporter	4
g000844	crop1	0	OG00281	0	1	0	3	transposed	kinase	2
g000845	crop1	0	OG00086	0	1	0	4	dispersed	hormone	4
g000846	crop1	0	OG00010	1	1	0	5	wgd	enzyme	2
g000847	crop1	0	OG00162	0	1	0	10	tandem	defense	1
g000848	crop1	0	OG00339	0	0	1	1	singleton	TF	1
g000849	crop1	0	OG00317	0	1	0	7	tandem	TF	1
g000850	crop1	0	OG00299	0	0	1	1	singleton	enzyme	3
g000851	crop1	0	OG00180	0	0	1	1	singleton	other	4
g000852	crop1	0	OG00160	0	1	0	9	tandem	defense	4
